road_width,latitude,longitude,quality,num_bedrooms,num_bathrooms,direction,age,land_area,usage_area,hospital_3km,convenience_store_3km,discount_store_3km,department_store_3km,education_3km,bank_3km,hospital_3km_shortest,convenience_store_3km_shortest,discount_store_3km_shortest,department_store_3km_shortest,education_3km_shortest,bank_3km_shortest,target,index_right
6.0,13.85227,100.50219,ค่อนข้างแย่,3,3,ทิศใต้,25,19,128,177,160,9,1,72,81,0.419,0.426,0.938,1.575,0.685,0.908,1980000,0
4.0,13.931247,100.336396,แย่,4,1,,0,68,156,8,12,1,0,5,0,1.687,1.387,2.994,0.0,0.469,0.0,3500000,0
4.0,13.864232,100.466405,ค่อนข้างแย่,5,1,,9,25,131,65,75,6,0,37,14,0.288,0.242,0.77,0.0,0.276,0.692,2200000,0
4.0,13.905608,100.439402,แย่,2,2,,10,20,126,58,47,5,0,27,21,1.112,0.928,1.219,0.0,1.219,1.095,1450000,0
4.0,13.8582,100.4479,ดี,1,1,,9,17,91,58,63,6,0,34,4,0.366,0.498,0.682,0.0,0.437,2.412,2200000,0
4.0,13.924939,100.352637,ค่อนข้างแย่,2,3,,20,18,66,12,17,2,0,5,0,0.931,0.295,1.758,0.0,0.765,0.0,780000,0
6.0,13.899726,100.39699,แย่,2,2,ทิศใต้,29,20,103,65,49,14,2,15,23,0.269,0.193,0.937,2.916,0.139,0.9,1400000,0
6.0,13.81778,100.34313,ดี,3,2,ทิศตะวันตก,7,17,106,13,20,0,0,26,8,2.019,0.728,0.0,0.0,1.463,2.386,1400000,0
4.0,13.95844,100.32698,ค่อนข้างแย่,5,2,,0,33,111,9,12,2,0,6,1,1.572,2.001,2.002,0.0,1.755,2.768,1580000,0
6.0,13.918369,100.375511,แย่,2,3,ทิศใต้,17,54,154,33,25,5,0,10,5,1.372,1.054,2.327,0.0,1.131,2.338,3800000,0
6.0,13.9081,100.34242,พอใช้,2,1,ทิศตะวันออก,18,20,78,7,15,1,0,5,0,1.156,0.193,1.229,0.0,1.091,0.0,850000,0
4.0,13.90494,100.44578,ค่อนข้างแย่,5,1,,5,20,94,51,57,7,0,23,20,0.436,0.424,1.357,0.0,0.716,0.411,2200000,0
10.0,13.94383,100.34781,ค่อนข้างแย่,2,3,ทิศใต้,22,18,128,15,18,2,0,7,1,0.639,0.609,1.659,0.0,1.779,2.529,1690000,0
6.0,13.916267,100.361648,ค่อนข้างแย่,4,1,ทิศใต้,23,27,110,15,17,2,0,7,0,0.451,0.395,1.166,0.0,1.615,0.0,1420000,0
10.0,13.88473,100.45735,ดี,1,4,ทิศตะวันตกเฉียงเหนือ,24,16,95,62,55,6,0,23,8,0.149,0.307,0.29,0.0,0.587,0.378,1430000,0
6.0,13.89476,100.39478,พอใช้,3,2,ทิศเหนือ,31,16,97,70,58,14,2,13,25,0.401,0.407,0.36,2.615,0.431,1.436,1900000,0
6.0,13.937358,100.39563,ดีมาก,1,1,ทิศตะวันออกเฉียงเหนือ,26,16,122,26,32,6,0,5,5,0.272,0.186,1.276,0.0,0.436,0.274,1800000,0
4.0,13.920204,100.387038,ค่อนข้างแย่,4,2,,18,20,87,40,27,8,0,10,5,1.099,0.671,1.11,0.0,0.779,1.123,900000,0
4.0,13.912076,100.404963,ดีมาก,3,4,,0,56,148,63,55,12,0,24,20,0.497,0.609,0.621,0.0,0.976,1.056,3590000,0
6.0,13.928777,100.351483,พอใช้,4,3,ทิศตะวันออกเฉียงเหนือ,26,30,126,12,17,2,0,8,0,0.506,0.345,1.726,0.0,0.64,0.0,2200000,0
6.0,13.951991,100.340251,ดีมาก,2,4,ทิศตะวันตกเฉียงใต้,26,28,148,11,15,3,0,5,0,1.38,1.401,2.245,0.0,1.426,0.0,1800000,0
6.0,13.912854,100.406814,พอใช้,2,4,ทิศตะวันออก,28,17,120,63,58,11,0,24,20,0.503,0.396,0.801,0.0,0.788,1.18,1900000,0
4.0,13.94667,100.54042,ดี,2,2,,0,18,91,34,47,4,1,24,19,0.584,0.553,1.159,1.592,0.662,0.835,1700000,0
6.0,13.925327,100.35285,ดีมาก,5,1,ทิศตะวันออกเฉียงเหนือ,23,18,72,12,17,2,0,5,0,0.89,0.246,1.8,0.0,0.717,0.0,1300000,0
4.0,13.932811,100.347773,พอใช้,3,4,,14,18,64,10,15,2,0,7,0,0.458,0.664,1.79,0.0,1.06,0.0,714000,0
4.0,13.88027,100.40044,แย่,1,3,,15,36,142,61,58,14,2,14,28,0.333,0.279,0.173,1.185,0.583,0.555,3520000,0
4.0,13.901072,100.399111,ดีมาก,5,4,,25,60,250,72,53,15,2,23,33,0.453,0.442,0.711,2.938,0.248,0.835,4000000,0
4.0,13.87586,100.39573,พอใช้,5,2,,4,52,150,57,60,12,2,15,28,0.576,0.382,0.877,1.649,1.259,0.924,3660000,0
12.0,13.969285,100.340445,พอใช้,5,3,ทิศตะวันออกเฉียงใต้,26,19,94,10,12,3,0,1,0,0.691,0.345,0.694,0.0,1.688,0.0,1400000,0
6.0,13.87433,100.377708,ค่อนข้างแย่,2,4,ทิศเหนือ,13,37,134,8,17,4,0,1,1,0.289,0.458,0.338,0.0,1.466,2.876,2050000,0
6.0,13.811959,100.343559,พอใช้,5,3,ทิศใต้,10,28,120,20,35,0,0,36,14,1.514,0.205,0.0,0.0,1.416,2.125,1600000,0
6.0,13.877171,100.421456,ดี,2,4,ทิศตะวันออกเฉียงใต้,31,20,129,83,66,9,2,26,31,0.285,0.422,0.796,1.094,0.812,0.578,1900000,0
4.0,13.905063,100.366191,แย่,3,1,,11,21,125,12,18,2,0,3,0,1.361,0.411,1.416,0.0,1.575,0.0,1350000,0
4.0,13.90446,100.40933,ดีมาก,5,3,,24,23,146,89,67,18,0,26,35,0.323,0.285,0.748,0.0,0.91,1.538,1600000,0
6.0,13.930568,100.345937,พอใช้,3,2,ทิศตะวันออกเฉียงใต้,25,18,72,11,16,2,0,7,0,0.72,0.492,2.081,0.0,0.909,0.0,1300000,0
6.0,13.945150472777,100.350283612,ดี,1,1,,22,16,112,15,18,2,0,7,1,0.349,0.313,1.455,0.0,1.576,2.227,1350000,0
6.0,13.92351,100.43668,ค่อนข้างแย่,4,3,ทิศตะวันตก,23,21,111,32,39,5,0,24,19,0.432,0.174,0.384,0.0,0.629,1.744,1450000,0
7.0,13.802602,100.405497,พอใช้,4,2,ทิศตะวันตกเฉียงเหนือ,27,35,251,27,46,10,0,41,12,0.392,0.256,1.414,0.0,0.729,0.602,2650000,0
12.0,13.88506,100.454405,แย่,2,1,ทิศใต้,25,19,115,70,58,6,0,27,8,0.369,0.385,0.555,0.0,0.668,0.649,2150000,0
6.0,13.894497,100.529903,ดี,4,4,ทิศตะวันออก,35,18,116,156,123,12,2,72,50,0.551,0.156,1.235,1.016,0.345,1.014,2290000,0
4.0,13.93243,100.40956,ดีมาก,1,4,,11,19,95,45,44,8,0,21,16,0.332,0.312,0.589,0.0,1.16,1.395,1200000,0
4.0,13.85086,100.49783,แย่,3,4,ทิศตะวันออกเฉียงใต้,27,16,111,160,156,9,1,66,71,0.689,0.215,0.854,1.618,0.412,0.803,1800000,0
4.0,13.968366,100.339854,แย่,5,4,,20,18,125,11,13,4,0,4,1,0.731,0.414,0.74,0.0,1.795,2.998,1050000,0
6.0,13.92365,100.371311,แย่,1,3,ทิศใต้,15,18,107,19,19,3,0,7,1,1.058,0.958,2.031,0.0,1.396,2.866,1790000,0
6.0,13.90353,100.545335,พอใช้,2,2,ทิศตะวันออก,31,20,140,150,118,12,2,71,58,0.146,0.417,0.798,1.831,0.617,0.614,1950000,0
6.0,13.84991,100.36965,พอใช้,4,1,ทิศใต้,13,24,121,5,11,2,0,9,0,1.101,0.998,1.159,0.0,1.279,0.0,2060000,0
4.0,13.83426,100.35559,ดี,5,2,,0,18,39,4,9,1,0,5,2,0.738,0.916,1.186,0.0,0.743,2.954,520000,0
6.0,13.98139,100.34106,แย่,5,3,ทิศตะวันออกเฉียงเหนือ,25,17,107,7,9,3,0,1,1,0.987,0.949,0.958,0.0,1.507,2.807,1250000,0
6.0,13.934516,100.555971,แย่,5,3,ทิศตะวันตก,28,33,212,50,66,7,1,43,27,1.123,0.77,1.83,0.633,0.914,1.881,2499000,0
6.0,13.91677,100.501379,พอใช้,1,3,ทิศตะวันออกเฉียงใต้,28,17,52,73,74,6,0,46,28,0.49,0.422,0.694,0.0,0.492,0.637,750000,0
6.0,13.88827,100.40578,แย่,5,3,ทิศตะวันออกเฉียงเหนือ,0,39,86,77,65,13,2,22,30,0.38,0.14,0.536,1.349,0.694,0.323,3425000,0
4.0,13.88288,100.41366,พอใช้,2,4,,25,16,90,86,67,12,2,25,29,0.323,0.275,0.314,0.691,0.53,0.423,1050000,0
6.0,13.946274,100.395825,ดีมาก,1,2,,13,16,88,19,28,3,0,3,5,0.839,0.983,1.552,0.0,1.401,1.231,950000,0
6.0,13.875205,100.39789,แย่,1,1,ทิศตะวันตกเฉียงใต้,11,24,118,60,60,12,2,15,28,0.485,0.432,0.79,1.426,1.117,0.694,2250000,0
6.0,13.929619,100.355986,ค่อนข้างแย่,4,2,ทิศตะวันออกเฉียงเหนือ,24,34,133,11,21,2,0,5,1,0.597,0.271,1.35,0.0,0.148,2.923,1900000,0
6.0,13.851206,100.503369,พอใช้,1,3,ทิศใต้,27,17,110,176,164,9,1,73,77,0.527,0.511,1.045,1.733,0.58,0.796,2200000,0
4.0,13.90342,100.50666,ค่อนข้างแย่,4,1,,25,15,115,119,110,8,2,65,39,0.181,0.139,0.993,2.331,0.279,0.146,1250000,0
6.0,13.895464,100.398966,ดี,3,1,ทิศตะวันออกเฉียงเหนือ,31,16,112,68,56,14,2,17,30,0.13,0.294,0.642,2.402,0.484,1.399,1990000,0
6.0,13.818536,100.495881,ค่อนข้างแย่,3,2,ทิศตะวันตกเฉียงเหนือ,14,18,86,103,140,6,0,108,59,0.815,0.739,1.668,0.0,0.662,1.169,2288000,0
4.0,13.860641,100.437297,แย่,2,4,,21,16,123,54,54,4,0,35,8,0.525,0.195,0.729,0.0,0.241,1.539,1454500,0
4.0,13.85205,100.50122,ดีมาก,1,1,,17,17,112,176,157,9,1,71,76,0.464,0.495,0.983,1.561,0.791,0.883,1350000,0
4.0,13.94197,100.36403,พอใช้,3,3,,19,16,82,14,17,2,0,5,1,0.315,0.262,0.27,0.0,0.279,1.308,800000,0
6.0,13.93862,100.39338,พอใช้,4,3,ทิศตะวันออกเฉียงเหนือ,25,16,122,27,30,6,0,6,5,0.123,0.117,1.551,0.0,0.674,0.533,1800000,0
4.0,13.94891,100.41468,ดีมาก,2,1,,13,21,149,19,30,5,0,9,4,1.63,0.551,0.721,0.0,2.438,0.854,1450000,0
4.0,13.965194,100.327056,ดี,4,3,,0,39,116,8,11,3,0,6,1,1.373,1.394,1.402,0.0,2.129,2.14,1480000,0
6.0,13.944863,100.350371,ดี,1,3,ทิศตะวันตกเฉียงใต้,26,16,110,15,18,2,0,7,1,0.37,0.33,1.433,0.0,1.554,2.229,1470000,0
6.0,13.869259,100.45834,ดี,3,4,ทิศตะวันออกเฉียงใต้,28,33,207,68,68,8,0,35,12,0.217,0.209,0.415,0.0,0.782,1.199,3400000,0
4.0,13.88419,100.36402,ดี,4,2,,0,59,169,7,12,3,0,2,0,1.66,0.725,1.977,0.0,1.255,0.0,3630000,0
4.0,13.95218,100.35565,ดีมาก,1,4,,7,21,120,13,17,2,0,7,1,0.621,0.661,0.856,0.0,1.651,1.491,1250000,0
6.0,13.947724,100.540209,พอใช้,4,2,ทิศตะวันตกเฉียงเหนือ,10,18,98,34,46,3,1,25,19,0.614,0.584,1.27,1.672,0.588,0.804,1986000,0
6.0,13.893468,100.435758,ดี,1,1,ทิศตะวันตกเฉียงใต้,8,21,115,70,51,8,0,29,23,0.624,0.472,1.614,0.0,0.303,0.678,2100000,0
4.0,13.892694,100.548761,ค่อนข้างแย่,4,4,,23,27,184,178,131,15,2,80,64,0.533,0.333,0.308,2.507,0.265,0.444,3400000,0
4.0,13.9278934,100.374112,พอใช้,2,4,,9,18,117,29,24,3,0,7,4,0.856,0.403,1.82,0.0,1.068,2.587,1200000,0
6.0,13.936944,100.442556,แย่,4,2,ทิศตะวันตกเฉียงเหนือ,20,20,126,9,20,2,0,9,2,1.782,0.935,1.918,0.0,0.677,2.622,2000000,0
6.0,13.8171,100.41352,แย่,3,2,ทิศตะวันตกเฉียงใต้,13,17,118,28,38,8,0,28,17,0.302,0.309,0.419,0.0,0.334,0.803,2389000,0
6.0,13.928798,100.512698,แย่,2,4,ทิศตะวันตกเฉียงใต้,23,18,108,74,72,8,0,35,38,0.708,0.433,0.636,0.0,0.46,2.066,1400000,0
4.0,13.928802,100.351935,ดีมาก,3,3,,11,18,111,12,17,2,0,8,0,0.501,0.305,1.691,0.0,0.592,0.0,1200000,0
6.0,13.898957,100.425804,ดี,1,4,ทิศตะวันออกเฉียงใต้,26,16,112,93,69,12,2,27,43,0.413,0.525,1.481,2.883,0.238,0.561,1900000,0
4.0,13.818678,100.492907,แย่,1,2,,5,20,114,99,139,6,0,98,50,0.909,0.549,1.449,0.0,0.81,1.398,2200000,0
6.0,13.928504925107,100.3563186041,ดี,5,3,ทิศตะวันออกเฉียงเหนือ,24,18,116,12,17,2,0,6,0,0.712,0.276,1.438,0.0,0.213,0.0,1400000,0
4.0,13.954893276872,100.4097634317,แย่,5,2,,21,19,126,16,33,6,0,3,5,1.244,0.278,0.32,0.0,2.537,0.271,1250000,0
6.0,13.881561,100.540416,ดี,2,3,ทิศตะวันออก,35,18,144,253,143,17,2,120,70,0.075,0.021,0.145,2.759,0.372,0.108,2100000,0
6.0,13.800988,100.487194,ดีมาก,5,1,ทิศเหนือ,6,21,120,161,133,10,3,159,66,0.309,0.491,0.503,2.772,0.553,1.079,3200000,0
6.0,13.87913,100.48796,แย่,5,1,ทิศตะวันตกเฉียงใต้,27,21,124,96,75,6,1,36,27,0.681,0.098,0.959,1.783,0.832,0.418,1922000,0
6.0,13.926404,100.519011,แย่,4,4,ทิศตะวันออกเฉียงเหนือ,30,16,95,111,101,8,2,50,48,0.47,0.484,0.517,2.717,0.169,1.512,1600000,0
8.0,13.976238,100.33649,พอใช้,1,4,ทิศตะวันตกเฉียงเหนือ,25,16,104,8,11,3,0,4,1,0.264,0.216,0.24,0.0,1.907,2.362,1300000,0
4.0,13.84345151,100.4862636,ค่อนข้างแย่,3,1,,0,21,168,110,123,6,1,63,51,0.181,0.235,1.016,2.679,0.473,0.572,3900000,0
4.0,13.892732,100.398438,พอใช้,5,1,,23,30,173,71,61,14,2,14,30,0.395,0.399,0.46,2.189,0.704,1.257,1500000,0
6.0,13.8940048,100.5295304,พอใช้,2,4,ทิศตะวันออก,37,11,83,157,122,12,2,74,50,0.504,0.224,1.169,1.065,0.299,1.07,1515000,0
4.0,13.92997,100.358935,ค่อนข้างแย่,1,4,,17,18,110,12,21,2,0,7,1,0.558,0.174,1.174,0.0,0.188,2.743,1050000,0
4.0,13.897811,100.404068,พอใช้,4,4,,17,18,104,91,67,14,2,26,45,0.479,0.261,0.544,2.402,0.864,1.312,950000,0
4.0,13.9113,100.43546,พอใช้,1,2,,21,18,120,43,49,6,0,29,21,0.66,0.199,0.592,0.0,1.159,1.075,1250000,0
6.0,13.82992,100.50486,ค่อนข้างแย่,2,3,ทิศตะวันตก,26,18,104,126,153,5,0,116,74,0.367,0.272,0.526,0.0,0.768,0.441,2150000,0
6.0,13.967773,100.317029,แย่,1,4,ทิศตะวันตกเฉียงใต้,5,17,110,7,10,3,0,3,1,1.165,1.2,1.242,0.0,1.18,1.435,1770000,0
16.0,13.91705,100.39355,พอใช้,1,4,ทิศเหนือ,18,16,114,46,37,11,0,14,7,0.362,0.293,0.39,0.0,0.962,0.397,1694000,0
4.0,13.9235,100.34808,ค่อนข้างแย่,1,2,,20,18,116,11,17,2,0,8,0,1.166,0.206,1.708,0.0,1.153,0.0,1350000,0
4.0,13.874719,100.381439,ดีมาก,2,2,,11,18,117,27,27,4,0,4,8,0.335,0.279,0.62,0.0,1.871,2.471,1420000,0
6.0,13.93249,100.345882,แย่,2,1,ทิศตะวันออก,25,26,78,11,15,2,0,7,0,0.665,0.683,1.99,0.0,1.005,0.0,1690000,0
6.0,13.9284,100.35122,พอใช้,5,4,ทิศตะวันตกเฉียงใต้,22,18,99,12,17,2,0,8,0,0.552,0.348,1.776,0.0,0.678,0.0,1453000,0
4.0,13.91348,100.40508,แย่,2,2,,22,16,80,62,54,12,0,23,20,0.624,0.53,0.743,0.0,0.853,0.983,950000,0
4.0,13.906627,100.344176,ดี,5,3,,21,17,102,6,16,1,0,5,0,0.95,0.364,1.07,0.0,0.855,0.0,1000000,0
7.0,13.87936,100.37863,ค่อนข้างแย่,4,1,ทิศใต้,20,19,108,17,19,4,0,4,2,0.298,0.844,0.902,0.0,1.715,2.799,1800000,0
4.0,13.953991,100.368929,แย่,3,2,,20,30,135,16,14,2,0,5,1,0.412,0.16,1.114,0.0,1.36,0.17,1250000,0
4.0,13.88045,100.48928,ดีมาก,1,1,,23,18,156,95,75,5,1,39,27,0.484,0.217,0.796,1.842,0.646,0.351,2200000,0
4.0,13.91805,100.51135,แย่,4,3,,10,31,132,105,91,6,2,59,38,0.562,0.377,1.381,2.429,0.188,0.894,2200000,0
4.0,13.83746,100.35287,ค่อนข้างแย่,4,4,,18,18,72,4,6,1,0,5,0,0.501,0.859,1.284,0.0,0.508,0.0,600000,0
6.0,13.90537,100.53348,ดีมาก,4,1,ทิศเหนือ,32,31,145,132,115,12,2,68,54,0.135,0.255,0.982,0.584,0.104,0.413,3450000,0
4.0,13.93238,100.41154,ดีมาก,1,1,,13,21,120,43,44,7,0,20,18,0.23,0.338,0.624,0.0,1.11,1.605,1600000,0
6.0,13.954481,100.396183,ดีมาก,5,2,ทิศใต้,11,22,124,17,23,3,0,3,6,0.702,1.02,1.397,0.0,2.306,0.97,1396000,0
6.0,13.897194,100.471032,ค่อนข้างแย่,1,2,ทิศตะวันออกเฉียงเหนือ,9,18,117,47,41,5,0,17,13,0.586,0.314,2.039,0.0,0.54,1.646,2100000,0
6.0,13.88551,100.533012,ดี,2,2,ทิศตะวันออกเฉียงใต้,27,30,257,170,131,14,2,80,46,0.625,0.357,0.81,2.059,0.134,1.015,2950000,0
4.0,13.94443,100.40893,ดี,2,1,,8,16,100,19,24,4,0,6,6,1.149,0.574,0.851,0.0,1.756,0.964,800000,0
4.0,13.926224,100.388497,ดีมาก,3,4,,0,17,90,39,26,8,0,9,5,1.313,0.886,1.301,0.0,0.499,1.319,1350000,0
4.0,13.84179,100.47835,ดี,5,2,,5,21,170,71,103,4,0,51,30,0.236,0.174,1.88,0.0,0.893,0.185,3586000,0
6.0,13.917903,100.404159,ดี,3,1,ทิศตะวันตกเฉียงใต้,25,23,147,63,48,10,0,22,19,0.523,0.585,0.622,0.0,0.721,0.759,2090000,0
4.0,13.92045,100.34742,แย่,1,3,,20,18,60,10,17,2,0,4,0,1.219,0.55,1.431,0.0,1.259,0.0,650000,0
4.0,13.805335,100.485315,ดี,3,3,,7,25,201,122,124,8,0,107,49,0.287,0.347,0.323,0.0,0.304,0.907,2200000,0
6.0,13.878524,100.382706,ค่อนข้างแย่,2,4,ทิศใต้,14,24,80,40,41,9,0,7,18,0.595,0.715,1.013,0.0,2.094,2.349,1550000,0
4.0,13.8804,100.533792,ค่อนข้างแย่,2,2,,10,24,227,240,154,15,2,116,65,0.436,0.313,0.611,2.628,0.273,0.792,3400000,0
4.0,13.836215527243,100.4487372672,แย่,2,3,,10,23,156,42,56,3,0,38,5,0.549,0.376,1.324,0.0,0.414,1.625,3400000,0
6.0,13.96442,100.393275,พอใช้,5,3,ทิศตะวันออกเฉียงใต้,28,26,150,5,17,2,0,3,4,0.491,0.709,1.372,0.0,1.662,1.036,1750000,0
4.0,13.8049628,100.5024406,ดี,1,1,,31,27,168,179,153,9,0,171,81,0.151,0.13,1.529,0.0,0.085,0.553,2200000,0
6.0,13.828192,100.37127746,ดี,1,2,ทิศตะวันตกเฉียงใต้,19,16,104,6,15,3,0,7,8,1.348,0.381,1.599,0.0,2.139,1.193,1150000,0
4.0,13.83431,100.51214,ดีมาก,5,2,ทิศใต้,27,18,112,153,175,5,0,119,90,0.418,0.398,0.399,0.0,0.337,0.657,2000000,0
4.0,13.955854,100.358781,แย่,5,1,,21,21,124,14,15,2,0,4,1,0.364,0.335,0.34,0.0,1.836,1.209,1500000,0
6.0,13.94539,100.34432,ค่อนข้างแย่,3,4,ทิศตะวันออกเฉียงใต้,23,16,114,12,15,2,0,7,1,0.891,0.881,2.069,0.0,1.487,2.828,1452000,0
6.0,13.917862,100.507507,พอใช้,2,2,ทิศตะวันตกเฉียงเหนือ,22,16,91,96,88,6,2,51,32,0.524,0.208,1.319,2.742,0.337,0.787,1765000,0
6.0,13.80357,100.49005,ดี,4,3,ทิศเหนือ,6,20,180,131,124,9,0,120,54,0.246,0.247,0.278,0.0,0.336,1.38,2800000,0
4.0,13.93903,100.40291,แย่,2,2,,3,18,116,27,31,6,0,7,7,0.619,0.15,1.048,0.0,0.873,0.775,1250000,0
6.0,13.81325,100.37893,พอใช้,1,2,,6,28,140,12,23,3,0,13,9,1.178,0.794,1.491,0.0,1.793,0.801,2250000,0
14.0,13.944057,100.368348,ดีมาก,4,4,ทิศตะวันออกเฉียงใต้,25,22,125,16,18,2,0,5,1,0.697,0.77,0.767,0.0,0.264,0.946,1600000,0
4.0,13.93029,100.3517,ค่อนข้างแย่,4,2,,14,18,101,12,17,2,0,8,0,0.338,0.441,1.593,0.0,0.596,0.0,890000,0
8.0,13.7991,100.47397,พอใช้,1,4,ทิศตะวันตกเฉียงใต้,15,20,163,147,115,12,3,128,65,0.258,0.356,0.581,2.31,0.451,0.501,2500000,0
6.0,13.837041,100.388775,ดี,2,1,ทิศเหนือ,6,19,91,14,27,8,0,10,17,1.415,0.725,1.94,0.0,1.144,1.277,1850000,0
4.0,13.8417,100.48457,ดี,4,3,,22,18,114,91,116,6,1,60,42,0.086,0.064,1.214,2.933,0.631,0.724,1050000,0
4.0,13.820929,100.495066,ค่อนข้างแย่,1,1,,7,19,110,95,141,6,0,103,54,0.583,0.51,1.603,0.0,0.469,1.064,2200000,0
4.0,13.93,100.51225,แย่,2,3,,11,18,121,70,68,8,0,35,37,0.704,0.403,0.646,0.0,0.502,2.084,1250000,0
4.0,13.90956,100.42518,ดี,2,1,,28,23,85,59,62,8,0,28,20,0.122,0.073,0.572,0.0,0.154,0.031,1200000,0
4.0,13.95635,100.41174,ค่อนข้างแย่,5,3,,6,19,130,16,31,5,0,3,5,1.14,0.529,0.56,0.0,2.269,0.537,1050000,0
6.0,13.79443,100.47142,ค่อนข้างแย่,3,1,ทิศตะวันตกเฉียงเหนือ,29,19,106,153,120,12,3,138,76,0.336,0.42,0.64,1.855,0.341,0.633,1921000,0
12.0,13.946033,100.369808,พอใช้,2,4,ทิศตะวันตกเฉียงเหนือ,25,16,100,16,18,2,0,5,1,0.966,0.591,1.027,0.0,0.524,0.722,1500000,0
12.0,13.94587,100.34417,พอใช้,4,4,ทิศตะวันออกเฉียงเหนือ,22,16,112,12,15,2,0,7,1,0.893,0.886,2.101,0.0,1.481,2.829,1400000,0
4.0,13.88151,100.43049,ดี,3,1,,7,19,132,86,63,8,2,30,29,0.297,0.324,1.699,2.127,0.203,1.623,2050000,0
6.0,13.97569,100.32905,ดี,3,3,ทิศตะวันตกเฉียงใต้,18,18,113,7,11,3,0,4,1,0.261,0.568,0.803,0.0,1.908,1.603,1500000,0
4.0,13.894834,100.390906,ดี,5,1,,6,21,116,67,57,13,2,10,22,0.754,0.594,0.396,2.916,0.668,1.507,2200000,0
4.0,13.866271,100.544867,แย่,5,3,,29,12,114,233,124,13,0,121,59,0.269,0.31,0.875,0.0,0.54,0.68,1450000,0
4.0,13.9483,100.35276,ค่อนข้างแย่,1,2,,18,16,115,14,18,2,0,7,1,0.09,0.132,1.386,0.0,1.53,1.863,1050000,0
4.0,13.88424,100.49437,ดีมาก,5,3,ทิศใต้,31,17,96,114,79,5,1,42,33,0.127,0.228,0.409,2.095,0.379,0.421,1889000,0
4.0,13.87535,100.36935,พอใช้,1,2,,21,16,97,4,10,2,0,1,0,0.894,0.616,0.917,0.0,0.618,0.0,1050000,0
6.0,13.937304,100.395789,ค่อนข้างแย่,2,1,ทิศตะวันออกเฉียงเหนือ,22,16,110,26,32,6,0,5,5,0.254,0.196,1.258,0.0,0.424,0.26,1490000,0
6.0,13.92488,100.512183,แย่,4,4,ทิศเหนือ,27,24,213,90,86,7,2,50,41,0.833,0.581,0.935,2.928,0.406,1.633,2680000,0
4.0,13.85036,100.49643,ดีมาก,2,1,,35,30,173,157,152,9,1,59,70,0.615,0.199,0.771,1.668,0.252,0.74,2200000,0
4.0,13.852514,100.537686,แย่,3,4,,35,24,192,258,165,12,0,133,78,0.236,0.28,0.697,0.0,0.395,0.477,2200000,0
6.0,13.937391,100.35979,ดีมาก,4,3,ทิศตะวันออกเฉียงเหนือ,29,18,72,14,18,2,0,6,1,0.398,0.417,0.418,0.0,0.477,1.975,1100000,0
4.0,13.930908,100.336848,พอใช้,3,4,,0,68,155,8,12,1,0,5,0,1.656,1.328,2.96,0.0,0.416,0.0,3400000,0
4.0,13.84961,100.50313,พอใช้,1,3,,23,16,109,171,159,9,1,70,75,0.67,0.614,1.056,1.886,0.62,0.625,2200000,0
4.0,13.89251,100.39658,พอใช้,1,1,,22,16,89,71,59,14,2,14,30,0.534,0.587,0.263,2.3,0.672,1.42,1350000,0
6.0,13.803938,100.4217,ค่อนข้างแย่,1,3,ทิศตะวันตกเฉียงเหนือ,25,20,110,33,59,10,0,41,22,1.121,0.443,0.881,0.0,0.248,1.199,1600000,0
6.0,13.860487,100.438083,ดี,1,2,ทิศตะวันออกเฉียงเหนือ,23,18,123,54,57,4,0,37,7,0.483,0.11,0.66,0.0,0.156,1.592,1850000,0
6.0,13.932089,100.348693,ดี,1,1,,23,19,116,12,15,2,0,7,0,0.381,0.581,1.74,0.0,0.945,0.0,1690000,0
6.0,13.888948,100.398916,พอใช้,3,4,ทิศตะวันตกเฉียงใต้,33,24,154,68,57,12,2,14,29,0.727,0.405,0.569,1.84,1.05,1.044,1750000,0
